phone_2	phone_1	by	score	n
ah	aw	('r-n', 25)	0.863333333333	132
ah	eh	('r-n', 25)	0.602222222222	132
ah	ih	('r-n', 25)	0.5	20
ah	ow	('r-n', 25)	0.835714285714	164
aw	ae	('r-n', 25)	0.688888888889	132
aw	ah	('r-n', 25)	0.528888888889	132
aw	eh	('r-n', 25)	0.667777777778	132
aw	ih	('r-n', 25)	0.7	20
aw	ow	('r-n', 25)	0.907142857143	164
eh	ae	('r-n', 25)	0.468888888889	132
eh	ah	('r-n', 25)	0.471111111111	132
eh	aw	('r-n', 25)	0.851111111111	132
eh	ih	('r-n', 25)	0.35	20
eh	ow	('r-n', 25)	0.940476190476	164
ih	ae	('r-n', 25)	0.472222222222	180
ih	ah	('r-n', 25)	0.477777777778	180
ih	aw	('r-n', 25)	0.85	180
ih	eh	('r-n', 25)	0.494444444444	180
ih	ow	('r-n', 25)	0.940476190476	84
ow	ae	('r-n', 25)	0.714285714286	118
ow	ah	('r-n', 25)	0.566666666667	118
ow	aw	('r-n', 25)	0.869841269841	118
ow	eh	('r-n', 25)	0.842857142857	118
ow	ih	('r-n', 25)	0.928571428571	14
ay	uw	('t-m', 1)	0.61	200
uw	ay	('t-m', 1)	0.937777777778	194
ae	iy	('dh-t', 20)	0.866666666667	120
iy	ae	('dh-t', 20)	0.591666666667	104
ah	iy	('l-s', 29)	0.676020408163	136
iy	ah	('l-s', 29)	0.776785714286	80
er	iy	('t-SIL', 33)	1.0	240
er	uw	('t-SIL', 33)	0.840277777778	208
iy	er	('t-SIL', 33)	0.970238095238	80
iy	uw	('t-SIL', 33)	0.887037037037	28
uw	er	('t-SIL', 33)	0.967857142857	48
uw	iy	('t-SIL', 33)	0.996666666667	44
ay	ih	('l-k', 26)	0.858333333333	120
ay	uh	('l-k', 26)	0.905357142857	48
ih	ay	('l-k', 26)	0.725	104
ih	uh	('l-k', 26)	0.745535714286	224
uh	ay	('l-k', 26)	0.747222222222	208
uh	ih	('l-k', 26)	0.760416666667	96
ey	uw	('d-SIL', 23)	0.520833333333	48
uw	ey	('d-SIL', 23)	0.5625	48
ay	uw	('t-m', 26)	0.659722222222	208
uw	ay	('t-m', 26)	0.796296296296	42
iy	ow	('dh-z', 27)	0.97	132
ow	iy	('dh-z', 27)	0.987777777778	132
ae	aw	('d-n', 30)	0.962962962963	42
ae	ih	('d-n', 30)	0.407407407407	108
ae	ow	('d-n', 30)	0.82962962963	42
aw	ae	('d-n', 30)	0.597222222222	208
aw	ih	('d-n', 30)	0.591666666667	120
aw	ow	('d-n', 30)	0.544444444444	132
ih	ae	('d-n', 30)	0.5	32
ih	aw	('d-n', 30)	0.980555555556	104
ih	ow	('d-n', 30)	0.863888888889	104
ow	ae	('d-n', 30)	0.718055555556	208
ow	aw	('d-n', 30)	0.888888888889	132
ow	ih	('d-n', 30)	0.758333333333	120
ey	ow	('s-SIL', 29)	0.733333333333	14
ow	ey	('s-SIL', 29)	0.55	60
ah	ey	('w-z', 27)	0.744444444444	132
ey	ah	('w-z', 27)	0.718888888889	132
er	iy	('t-SIL', 24)	0.781481481481	28
er	uw	('t-SIL', 24)	0.642592592593	28
iy	er	('t-SIL', 24)	0.813333333333	44
iy	uw	('t-SIL', 24)	0.623333333333	132
uw	er	('t-SIL', 24)	0.786666666667	44
uw	iy	('t-SIL', 24)	0.785555555556	132
ae	ay	('SIL-k', 23)	0.616666666667	60
ay	ae	('SIL-k', 23)	0.833333333333	12
ae	ah	('iy-n', 32)	0.718253968254	248
ae	ih	('iy-n', 32)	0.579081632653	136
ah	ae	('iy-n', 32)	0.529100529101	122
ah	ih	('iy-n', 32)	0.672619047619	248
ih	ae	('iy-n', 32)	0.369047619048	80
ih	ah	('iy-n', 32)	0.762152777778	64
ah	ow	('f-r', 1)	0.42	132
ow	ah	('f-r', 1)	0.717777777778	132
iy	ow	('dh-z', 20)	1.0	36
ow	iy	('dh-z', 20)	0.833333333333	24
ae	ah	('m-n', 30)	0.444444444444	28
ae	eh	('m-n', 30)	0.548148148148	28
ae	iy	('m-n', 30)	0.814814814815	28
ah	ae	('m-n', 30)	0.503333333333	44
ah	eh	('m-n', 30)	0.593333333333	132
ah	iy	('m-n', 30)	0.87	132
eh	ae	('m-n', 30)	0.44	44
eh	ah	('m-n', 30)	0.445555555556	132
eh	iy	('m-n', 30)	0.858888888889	132
iy	ae	('m-n', 30)	0.366666666667	44
iy	ah	('m-n', 30)	0.415555555556	132
iy	eh	('m-n', 30)	0.507777777778	132
ah	ow	('s-m', 23)	0.8	60
ow	ah	('s-m', 23)	0.507407407407	14
ay	iy	('m-SIL', 31)	0.916666666667	12
iy	ay	('m-SIL', 31)	0.766666666667	60
aa	ow	('k-l', 1)	0.907407407407	14
aa	uw	('k-l', 1)	0.996296296296	14
ow	aa	('k-l', 1)	0.666666666667	60
ow	uw	('k-l', 1)	0.787777777778	132
uw	aa	('k-l', 1)	0.9	60
uw	ow	('k-l', 1)	0.697777777778	132
ah	eh	('t-v', 27)	0.8	20
ah	ih	('t-v', 27)	0.76	132
eh	ah	('t-v', 27)	0.872222222222	180
eh	ih	('t-v', 27)	0.705555555556	180
ih	ah	('t-v', 27)	0.904444444444	132
ih	eh	('t-v', 27)	0.8	20
ih	iy	('r-l', 32)	0.916666666667	24
iy	ih	('r-l', 32)	0.694444444444	36
er	iy	('w-k', 27)	1.0	20
iy	er	('w-k', 27)	1.0	180
eh	iy	('dh-m', 32)	0.833333333333	120
iy	eh	('dh-m', 32)	0.263888888889	104
ae	ah	('z-n', 24)	0.684722222222	208
ah	ae	('z-n', 24)	0.440740740741	42
ih	iy	('r-l', 25)	0.808888888889	132
iy	ih	('r-l', 25)	0.541111111111	132
er	ey	('dh-SIL', 23)	0.826666666667	194
er	iy	('dh-SIL', 23)	0.715555555556	194
ey	er	('dh-SIL', 23)	0.755	200
ey	iy	('dh-SIL', 23)	0.608888888889	132
iy	er	('dh-SIL', 23)	0.81	200
iy	ey	('dh-SIL', 23)	0.735555555556	132
aa	ah	('l-t', 24)	0.716666666667	120
aa	ih	('l-t', 24)	0.855555555556	132
ah	aa	('l-t', 24)	0.925	104
ah	ih	('l-t', 24)	0.883333333333	104
ih	aa	('l-t', 24)	0.871111111111	132
ih	ah	('l-t', 24)	0.6	120
aa	ih	('n-t', 23)	0.601111111111	132
ih	aa	('n-t', 23)	0.854444444444	132
ah	eh	('SIL-v', 32)	0.783333333333	60
eh	ah	('SIL-v', 32)	0.4125	80
ah	eh	('n-v', 33)	1.0	60
eh	ah	('n-v', 33)	0.625925925926	14
ay	eh	('s-d', 27)	0.791666666667	208
eh	ay	('s-d', 27)	0.805357142857	48
ae	ah	('s-n', 33)	0.537777777778	194
ae	eh	('s-n', 33)	0.510714285714	24
ae	ih	('s-n', 33)	0.602222222222	194
ae	iy	('s-n', 33)	0.95	60
ah	ae	('s-n', 33)	0.66	200
ah	eh	('s-n', 33)	0.482142857143	48
ah	ih	('s-n', 33)	0.685555555556	132
ah	iy	('s-n', 33)	0.841666666667	120
eh	ae	('s-n', 33)	0.54375	160
eh	ah	('s-n', 33)	0.481944444444	208
eh	ih	('s-n', 33)	0.638888888889	208
eh	iy	('s-n', 33)	0.90625	96
ih	ae	('s-n', 33)	0.48	200
ih	ah	('s-n', 33)	0.426666666667	132
ih	eh	('s-n', 33)	0.439285714286	48
ih	iy	('s-n', 33)	0.891666666667	120
iy	ae	('s-n', 33)	0.8125	80
iy	ah	('s-n', 33)	0.616666666667	104
iy	eh	('s-n', 33)	0.607142857143	224
iy	ih	('s-n', 33)	0.908333333333	104
ah	uw	('t-d', 25)	0.742222222222	132
uw	ah	('t-d', 25)	0.62	132
ih	iy	('dh-s', 24)	0.566666666667	132
iy	ih	('dh-s', 24)	0.853333333333	132
ey	iy	('dh-d', 32)	0.777777777778	36
iy	ey	('dh-d', 32)	0.833333333333	24
aa	ah	('l-t', 23)	0.963333333333	44
aa	ih	('l-t', 23)	0.896666666667	132
ah	aa	('l-t', 23)	0.955555555556	28
ah	ih	('l-t', 23)	0.744444444444	28
ih	aa	('l-t', 23)	0.981111111111	132
ih	ah	('l-t', 23)	0.906666666667	44
aa	ah	('t-r', 27)	0.458333333333	208
aa	ow	('t-r', 27)	0.917777777778	132
ah	aa	('t-r', 27)	0.865432098765	42
ah	ow	('t-r', 27)	0.985185185185	42
ow	aa	('t-r', 27)	0.52	132
ow	ah	('t-r', 27)	0.409722222222	208
aa	ey	('t-k', 1)	1.0	120
aa	uw	('t-k', 1)	0.716666666667	120
ey	aa	('t-k', 1)	0.997222222222	104
ey	uw	('t-k', 1)	0.541666666667	48
uw	aa	('t-k', 1)	0.95	104
uw	ey	('t-k', 1)	0.958333333333	48
ah	eh	('t-v', 23)	0.983333333333	60
ah	ih	('t-v', 23)	0.593333333333	132
eh	ah	('t-v', 23)	0.688888888889	14
eh	ih	('t-v', 23)	0.774074074074	14
ih	ah	('t-v', 23)	0.57	132
ih	eh	('t-v', 23)	0.983333333333	60
ae	ih	('SIL-t', 24)	0.5125	208
ih	ae	('SIL-t', 24)	0.648214285714	48
ae	uw	('y-SIL', 29)	0.292222222222	132
uw	ae	('y-SIL', 29)	0.895555555556	132
aa	ey	('SIL-l', 1)	0.433333333333	60
ey	aa	('SIL-l', 1)	0.9125	80
aa	ae	('k-n', 23)	0.747777777778	132
aa	ah	('k-n', 23)	0.823333333333	132
aa	ay	('k-n', 23)	0.917777777778	132
aa	ih	('k-n', 23)	0.933333333333	120
ae	aa	('k-n', 23)	0.813333333333	132
ae	ah	('k-n', 23)	0.603333333333	132
ae	ay	('k-n', 23)	0.996666666667	132
ae	ih	('k-n', 23)	0.525	120
ah	aa	('k-n', 23)	0.798888888889	132
ah	ae	('k-n', 23)	0.506666666667	132
ah	ay	('k-n', 23)	0.97	132
ah	ih	('k-n', 23)	0.45	120
ay	aa	('k-n', 23)	0.726666666667	132
ay	ae	('k-n', 23)	0.812222222222	132
ay	ah	('k-n', 23)	0.853333333333	132
ay	ih	('k-n', 23)	0.975	120
ih	aa	('k-n', 23)	0.825	104
ih	ae	('k-n', 23)	0.411111111111	104
ih	ah	('k-n', 23)	0.519444444444	104
ih	ay	('k-n', 23)	1.0	104
ae	ih	('b-k', 30)	0.693333333333	194
ih	ae	('b-k', 30)	0.97	200
ae	uw	('y-SIL', 25)	0.638888888889	132
uw	ae	('y-SIL', 25)	0.716666666667	132
aw	iy	('n-SIL', 20)	0.805555555556	72
aw	ow	('n-SIL', 20)	0.661111111111	28
iy	aw	('n-SIL', 20)	1.0	120
iy	ow	('n-SIL', 20)	1.0	104
ow	aw	('n-SIL', 20)	0.616666666667	44
ow	iy	('n-SIL', 20)	0.758333333333	120
eh	ow	('k-r', 20)	1.0	36
ow	eh	('k-r', 20)	1.0	90
ay	iy	('m-SIL', 32)	0.906666666667	132
iy	ay	('m-SIL', 32)	0.86	132
aw	ey	('t-t', 24)	1.0	180
aw	ih	('t-t', 24)	0.362962962963	28
ey	aw	('t-t', 24)	0.888888888889	180
ey	ih	('t-t', 24)	0.592592592593	28
ih	aw	('t-t', 24)	0.586666666667	44
ih	ey	('t-t', 24)	0.986666666667	44
ey	ow	('s-SIL', 33)	0.859259259259	14
ow	ey	('s-SIL', 33)	1.0	60
ey	aa	('SIL-l', 24)	0.416666666667	12
aa	ae	('k-n', 24)	0.791666666667	104
aa	ah	('k-n', 24)	0.708333333333	48
aa	ay	('k-n', 24)	0.655555555556	104
aa	ih	('k-n', 24)	0.923611111111	32
ae	aa	('k-n', 24)	0.933333333333	120
ae	ah	('k-n', 24)	0.708333333333	120
ae	ay	('k-n', 24)	0.803333333333	132
ae	ih	('k-n', 24)	0.786111111111	208
ah	aa	('k-n', 24)	0.6875	48
ah	ae	('k-n', 24)	0.538888888889	104
ah	ay	('k-n', 24)	0.652777777778	104
ah	ih	('k-n', 24)	0.8125	32
ay	aa	('k-n', 24)	0.783333333333	120
ay	ae	('k-n', 24)	0.783333333333	132
ay	ah	('k-n', 24)	0.85	120
ay	ih	('k-n', 24)	0.956944444444	208
ih	aa	('k-n', 24)	0.842592592593	108
ih	ae	('k-n', 24)	0.38024691358	42
ih	ah	('k-n', 24)	0.472222222222	108
ih	ay	('k-n', 24)	0.764197530864	42
ae	ih	('hh-z', 26)	0.638271604938	42
ih	ae	('hh-z', 26)	0.702777777778	208
aa	ey	('t-k', 31)	0.984126984127	118
aa	uw	('t-k', 31)	0.595238095238	42
ey	aa	('t-k', 31)	1.0	164
ey	uw	('t-k', 31)	0.7	60
uw	aa	('t-k', 31)	0.992063492063	126
uw	ey	('t-k', 31)	0.977777777778	14
ih	uh	('k-d', 26)	0.0	60
uh	ih	('k-d', 26)	1.0	14
ah	eh	('SIL-v', 23)	0.5	20
eh	ah	('SIL-v', 23)	0.588888888889	180
ey	iy	('dh-d', 23)	0.7	20
iy	ey	('dh-d', 23)	0.811111111111	180
aw	iy	('n-SIL', 27)	1.0	252
aw	ow	('n-SIL', 27)	0.805555555556	28
iy	aw	('n-SIL', 27)	1.0	210
iy	ow	('n-SIL', 27)	0.990476190476	118
ow	aw	('n-SIL', 27)	0.646666666667	44
ow	iy	('n-SIL', 27)	1.0	164
ae	ah	('n-n', 20)	1.0	6
ae	ay	('n-n', 20)	0.777777777778	18
ae	ih	('n-n', 20)	0.55	60
ah	ae	('n-n', 20)	0.416666666667	12
ah	ay	('n-n', 20)	0.416666666667	12
ah	ih	('n-n', 20)	0.775	40
ay	ae	('n-n', 20)	0.5	18
ay	ah	('n-n', 20)	1.0	6
ay	ih	('n-n', 20)	0.7	60
ih	ae	('n-n', 20)	0.466666666667	30
ih	ah	('n-n', 20)	1.0	10
ih	ay	('n-n', 20)	0.666666666667	30
aa	ae	('k-n', 1)	0.947222222222	104
aa	ah	('k-n', 1)	0.772321428571	224
aa	ay	('k-n', 1)	0.855555555556	104
aa	ih	('k-n', 1)	1.0	24
ae	aa	('k-n', 1)	0.95	120
ae	ah	('k-n', 1)	0.653571428571	48
ae	ay	('k-n', 1)	0.828888888889	132
ae	ih	('k-n', 1)	0.616666666667	60
ah	aa	('k-n', 1)	0.729166666667	96
ah	ae	('k-n', 1)	0.688888888889	208
ah	ay	('k-n', 1)	0.804166666667	208
ah	ih	('k-n', 1)	0.875	48
ay	aa	('k-n', 1)	0.683333333333	120
ay	ae	('k-n', 1)	0.722222222222	132
ay	ah	('k-n', 1)	0.673214285714	48
ay	ih	('k-n', 1)	0.95	60
ih	aa	('k-n', 1)	0.972222222222	36
ih	ae	('k-n', 1)	0.37037037037	14
ih	ah	('k-n', 1)	0.636904761905	168
ih	ay	('k-n', 1)	0.82962962963	14
aa	ey	('t-k', 20)	1.0	126
aa	uw	('t-k', 20)	1.0	36
ey	aa	('t-k', 20)	0.97619047619	42
ey	uw	('t-k', 20)	0.916666666667	84
uw	aa	('t-k', 20)	0.958333333333	24
uw	ey	('t-k', 20)	0.916666666667	168
ah	ey	('w-z', 25)	0.736666666667	132
ey	ah	('w-z', 25)	0.512222222222	132
ay	ey	('r-t', 23)	0.597619047619	164
ay	ih	('r-t', 23)	0.554444444444	132
ey	ay	('r-t', 23)	0.907936507937	118
ey	ih	('r-t', 23)	0.58253968254	118
ih	ay	('r-t', 23)	0.98	132
ih	ey	('r-t', 23)	0.67380952381	164
ae	ah	('r-n', 32)	0.594444444444	132
ae	aw	('r-n', 32)	0.638888888889	132
ae	eh	('r-n', 32)	0.548888888889	132
ae	ih	('r-n', 32)	0.7	44
ah	ae	('r-n', 32)	0.648888888889	132
ah	aw	('r-n', 32)	0.671111111111	132
ah	eh	('r-n', 32)	0.588888888889	132
ah	ih	('r-n', 32)	0.85	44
aw	ae	('r-n', 32)	0.61	132
aw	ah	('r-n', 32)	0.542222222222	132
aw	eh	('r-n', 32)	0.576666666667	132
aw	ih	('r-n', 32)	0.873333333333	44
eh	ae	('r-n', 32)	0.571111111111	132
eh	ah	('r-n', 32)	0.512222222222	132
eh	aw	('r-n', 32)	0.654444444444	132
eh	ih	('r-n', 32)	0.63	44
ih	ae	('r-n', 32)	0.511111111111	28
ih	ah	('r-n', 32)	0.618518518519	28
ih	aw	('r-n', 32)	0.727777777778	28
ih	eh	('r-n', 32)	0.494444444444	28
ow	ae	('r-n', 32)	0.744444444444	90
ow	ah	('r-n', 32)	0.466666666667	90
ow	aw	('r-n', 32)	0.811111111111	90
ow	eh	('r-n', 32)	0.666666666667	90
ow	ih	('r-n', 32)	0.966666666667	30
aa	ah	('p-r', 26)	0.6	10
aa	ow	('p-r', 26)	1.0	10
ah	aa	('p-r', 26)	0.925	40
ah	ow	('p-r', 26)	1.0	4
ow	aa	('p-r', 26)	0.9	40
ow	ah	('p-r', 26)	0.75	4
eh	iy	('dh-r', 27)	0.822222222222	132
iy	eh	('dh-r', 27)	0.56	132
aa	eh	('g-t', 31)	0.927777777778	132
aa	ow	('g-t', 31)	1.0	20
eh	aa	('g-t', 31)	0.983333333333	132
eh	ow	('g-t', 31)	1.0	20
ow	aa	('g-t', 31)	0.972222222222	180
ow	eh	('g-t', 31)	0.905555555556	180
ey	iy	('dh-w', 32)	0.625	24
iy	ey	('dh-w', 32)	0.75	8
ah	ay	('SIL-m', 25)	0.588888888889	132
ay	ah	('SIL-m', 25)	0.886666666667	132
ae	ah	('iy-n', 27)	0.428571428571	84
ae	ih	('iy-n', 27)	0.714285714286	42
ah	ae	('iy-n', 27)	0.845238095238	168
ah	ih	('iy-n', 27)	0.916666666667	24
ih	ae	('iy-n', 27)	0.769841269841	126
ih	ah	('iy-n', 27)	0.583333333333	36
aa	ah	('p-r', 29)	0.966666666667	60
aa	ow	('p-r', 29)	0.896666666667	44
ah	aa	('p-r', 29)	0.851851851852	14
ah	ow	('p-r', 29)	0.988888888889	90
ow	aa	('p-r', 29)	0.712962962963	28
ow	ah	('p-r', 29)	1.0	36
ae	ih	('er-n', 24)	0.277777777778	18
ih	ae	('er-n', 24)	0.659722222222	144
ah	eh	('n-v', 27)	1.0	96
eh	ah	('n-v', 27)	0.705357142857	224
ah	ay	('SIL-m', 30)	0.817777777778	132
ay	ah	('SIL-m', 30)	0.755555555556	132
er	ey	('dh-SIL', 29)	0.865079365079	118
er	iy	('dh-SIL', 29)	0.622222222222	118
ey	er	('dh-SIL', 29)	0.935714285714	164
ey	iy	('dh-SIL', 29)	0.445555555556	132
iy	er	('dh-SIL', 29)	0.919047619048	164
iy	ey	('dh-SIL', 29)	0.704444444444	132
ah	aw	('b-t', 31)	0.93	132
ah	ih	('b-t', 31)	0.566666666667	120
aw	ah	('b-t', 31)	0.793333333333	132
aw	ih	('b-t', 31)	0.708333333333	120
ih	ah	('b-t', 31)	0.688888888889	104
ih	aw	('b-t', 31)	0.986111111111	104
ay	ey	('r-t', 1)	0.95	20
ay	ih	('r-t', 1)	0.573333333333	44
ey	ay	('r-t', 1)	0.4	180
ey	ih	('r-t', 1)	0.45	60
ih	ay	('r-t', 1)	0.62962962963	28
ih	ey	('r-t', 1)	1.0	12
ah	aa	('p-r', 20)	0.966666666667	90
ow	aa	('p-r', 20)	0.922222222222	90
aw	ey	('t-t', 20)	1.0	2
aw	ih	('t-t', 20)	0.5	56
ey	ih	('t-t', 20)	0.482142857143	112
ih	ey	('t-t', 20)	0.75	16
ey	iy	('dh-w', 30)	0.934722222222	208
iy	ey	('dh-w', 30)	0.723214285714	48
ae	iy	('dh-t', 23)	1.0	20
iy	ae	('dh-t', 23)	0.772222222222	180
ih	ow	('y-r', 33)	0.333333333333	60
ow	ih	('y-r', 33)	0.82962962963	14
ay	ih	('l-k', 1)	0.875	120
ay	uh	('l-k', 1)	0.898214285714	48
ih	ay	('l-k', 1)	0.519444444444	104
ih	uh	('l-k', 1)	0.669642857143	224
uh	ay	('l-k', 1)	0.702777777778	208
uh	ih	('l-k', 1)	0.802083333333	96
aa	ah	('p-r', 1)	1.0	30
aa	ow	('p-r', 1)	0.731111111111	194
ah	aa	('p-r', 1)	0.516666666667	60
ah	ow	('p-r', 1)	0.992592592593	14
ow	aa	('p-r', 1)	0.46	200
ow	ah	('p-r', 1)	1.0	60
ae	ah	('l-n', 30)	0.553968253968	118
ae	er	('l-n', 30)	0.714285714286	136
ae	ih	('l-n', 30)	0.47619047619	42
ae	iy	('l-n', 30)	0.845238095238	84
ah	ae	('l-n', 30)	0.65	164
ah	er	('l-n', 30)	0.730357142857	48
ah	ih	('l-n', 30)	0.65	60
ah	iy	('l-n', 30)	0.8	120
er	ae	('l-n', 30)	0.705357142857	80
er	ah	('l-n', 30)	0.622222222222	208
er	ih	('l-n', 30)	0.729166666667	48
er	iy	('l-n', 30)	0.864583333333	96
ih	ae	('l-n', 30)	0.404761904762	126
ih	ah	('l-n', 30)	0.503703703704	14
ih	er	('l-n', 30)	0.619047619048	168
ih	iy	('l-n', 30)	0.5	36
iy	ae	('l-n', 30)	0.577380952381	168
iy	ah	('l-n', 30)	0.555555555556	104
iy	er	('l-n', 30)	0.647321428571	224
iy	ih	('l-n', 30)	0.5	24
aa	ih	('l-ng', 32)	0.642222222222	194
ih	aa	('l-ng', 32)	0.565	200
aa	ah	('w-n', 20)	0.5	132
aa	eh	('w-n', 20)	0.583333333333	120
ah	aa	('w-n', 20)	0.581111111111	132
ah	eh	('w-n', 20)	0.425	120
eh	aa	('w-n', 20)	0.919444444444	104
eh	ah	('w-n', 20)	0.822222222222	104
ae	ah	('s-n', 24)	0.388095238095	164
ae	eh	('s-n', 24)	0.605357142857	48
ae	ih	('s-n', 24)	0.406666666667	44
ae	iy	('s-n', 24)	0.65	60
ah	ae	('s-n', 24)	0.607936507937	118
ah	eh	('s-n', 24)	0.640306122449	136
ah	ih	('s-n', 24)	0.504761904762	210
ah	iy	('s-n', 24)	0.761904761905	42
eh	ae	('s-n', 24)	0.716666666667	208
eh	ah	('s-n', 24)	0.514880952381	80
eh	ih	('s-n', 24)	0.5625	240
eh	iy	('s-n', 24)	0.854166666667	48
ih	ae	('s-n', 24)	0.581481481481	28
ih	ah	('s-n', 24)	0.440476190476	252
ih	eh	('s-n', 24)	0.550595238095	80
ih	iy	('s-n', 24)	0.777777777778	36
iy	ae	('s-n', 24)	0.644444444444	14
iy	ah	('s-n', 24)	0.611111111111	126
iy	eh	('s-n', 24)	0.684523809524	168
iy	ih	('s-n', 24)	0.688888888889	90
eh	ah	('SIL-v', 24)	0.652777777778	72
ah	ay	('SIL-SIL', 25)	0.536666666667	132
ah	ow	('SIL-SIL', 25)	0.563333333333	132
ay	ah	('SIL-SIL', 25)	0.637777777778	132
ay	ow	('SIL-SIL', 25)	0.796666666667	132
ow	ah	('SIL-SIL', 25)	0.633333333333	132
ow	ay	('SIL-SIL', 25)	0.701111111111	132
ae	er	('t-z', 24)	0.416666666667	36
er	ae	('t-z', 24)	0.811111111111	90
ih	ae	('t-z', 24)	0.733333333333	30
ih	er	('t-z', 24)	0.5	6
ae	ah	('m-n', 25)	0.606666666667	132
ae	eh	('m-n', 25)	0.585555555556	132
ae	iy	('m-n', 25)	0.658888888889	132
ah	ae	('m-n', 25)	0.606666666667	132
ah	eh	('m-n', 25)	0.627777777778	132
ah	iy	('m-n', 25)	0.854444444444	132
eh	ae	('m-n', 25)	0.576666666667	132
eh	ah	('m-n', 25)	0.618888888889	132
eh	iy	('m-n', 25)	0.758888888889	132
iy	ae	('m-n', 25)	0.653333333333	132
iy	ah	('m-n', 25)	0.858888888889	132
iy	eh	('m-n', 25)	0.83	132
eh	iy	('dh-m', 27)	0.578571428571	164
iy	eh	('dh-m', 27)	0.584126984127	118
aa	ah	('t-p', 30)	0.9875	80
aa	ay	('t-p', 30)	0.875	24
ah	aa	('t-p', 30)	1.0	60
ah	ay	('t-p', 30)	1.0	30
ay	aa	('t-p', 30)	1.0	36
ay	ah	('t-p', 30)	0.95	60
aa	ey	('t-k', 32)	0.89	132
aa	uw	('t-k', 32)	0.6	200
ey	aa	('t-k', 32)	0.978888888889	132
ey	uw	('t-k', 32)	0.46	200
uw	aa	('t-k', 32)	0.988888888889	194
uw	ey	('t-k', 32)	0.784444444444	194
ah	aw	('b-t', 25)	0.818888888889	132
ah	ih	('b-t', 25)	0.433333333333	120
aw	ah	('b-t', 25)	0.692222222222	132
aw	ih	('b-t', 25)	0.616666666667	120
ih	ah	('b-t', 25)	0.536111111111	104
ih	aw	('b-t', 25)	0.816666666667	104
aa	ey	('SIL-l', 20)	0.5	16
ey	aa	('SIL-l', 20)	0.75	112
aw	ey	('t-t', 26)	0.5	6
aw	ih	('t-t', 26)	0.733333333333	14
ey	aw	('t-t', 26)	1.0	12
ey	ih	('t-t', 26)	0.627777777778	180
ih	aw	('t-t', 26)	0.85	60
ih	ey	('t-t', 26)	0.2	20
ah	ow	('f-r', 30)	0.322222222222	180
ow	ah	('f-r', 30)	0.9	20
ah	eh	('SIL-v', 31)	1.0	20
ae	eh	('SIL-n', 24)	0.408333333333	120
ae	ih	('SIL-n', 24)	0.366666666667	132
ay	ae	('SIL-n', 24)	0.866666666667	90
ay	eh	('SIL-n', 24)	1.0	12
ay	ih	('SIL-n', 24)	0.877777777778	90
eh	ae	('SIL-n', 24)	0.577777777778	104
eh	ih	('SIL-n', 24)	0.486111111111	104
ih	ae	('SIL-n', 24)	0.502222222222	132
ih	eh	('SIL-n', 24)	0.45	120
ah	aw	('b-t', 32)	0.798888888889	132
ah	ih	('b-t', 32)	0.55	200
aw	ah	('b-t', 32)	0.69	132
aw	ih	('b-t', 32)	0.735	200
ih	ah	('b-t', 32)	0.517777777778	194
ih	aw	('b-t', 32)	0.793333333333	194
ae	ih	('SIL-t', 33)	0.462962962963	14
ih	ae	('SIL-t', 33)	0.3	60
ay	ow	('m-s', 1)	1.0	16
ow	ay	('m-s', 1)	0.866071428571	112
ae	ay	('SIL-n', 31)	0.803333333333	44
ae	eh	('SIL-n', 31)	0.816666666667	60
ae	ih	('SIL-n', 31)	0.42	132
ay	ae	('SIL-n', 31)	0.859259259259	28
ay	eh	('SIL-n', 31)	0.944444444444	36
ay	ih	('SIL-n', 31)	0.7	28
eh	ae	('SIL-n', 31)	0.785185185185	14
eh	ay	('SIL-n', 31)	0.822222222222	90
eh	ih	('SIL-n', 31)	0.466666666667	14
ih	ae	('SIL-n', 31)	0.725555555556	132
ih	ay	('SIL-n', 31)	0.873333333333	44
ih	eh	('SIL-n', 31)	0.8	60
aa	ow	('k-l', 29)	0.753472222222	64
aa	uw	('k-l', 29)	0.890277777778	208
ow	aa	('k-l', 29)	0.615079365079	248
ow	uw	('k-l', 29)	0.903703703704	42
uw	aa	('k-l', 29)	0.860714285714	48
uw	ow	('k-l', 29)	0.969444444444	208
ae	ah	('r-n', 26)	0.512962962963	28
ae	aw	('r-n', 26)	0.907738095238	80
ae	eh	('r-n', 26)	0.416666666667	12
ae	ow	('r-n', 26)	0.515873015873	252
ah	ae	('r-n', 26)	0.613333333333	44
ah	aw	('r-n', 26)	0.980357142857	48
ah	eh	('r-n', 26)	0.4	20
ah	ow	('r-n', 26)	0.609523809524	164
aw	ae	('r-n', 26)	0.704166666667	240
aw	ah	('r-n', 26)	0.731944444444	208
aw	eh	('r-n', 26)	1.0	16
aw	ow	('r-n', 26)	0.568452380952	80
eh	ae	('r-n', 26)	0.55	60
eh	ah	('r-n', 26)	0.472222222222	180
eh	aw	('r-n', 26)	1.0	112
eh	ow	('r-n', 26)	0.583333333333	84
ih	ae	('r-n', 26)	0.466666666667	30
ih	ah	('r-n', 26)	0.5	90
ih	aw	('r-n', 26)	0.982142857143	56
ih	eh	('r-n', 26)	0.5	2
ih	ow	('r-n', 26)	0.595238095238	42
ow	ae	('r-n', 26)	0.704761904762	210
ow	ah	('r-n', 26)	0.631746031746	118
ow	aw	('r-n', 26)	0.844387755102	136
ow	eh	('r-n', 26)	0.857142857143	14
