talker_2	talker_1	phone_2	phone_1	by	score	n
30	23	m	ch	ah-SIL	1.0	50
30	23	m	d	ah-SIL	0.818333333333	600
30	23	m	n	ah-SIL	0.435	1000
30	23	m	s	ah-SIL	0.995	1000
30	23	m	t	ah-SIL	0.816	1000
30	23	m	v	ah-SIL	0.753	1000
30	23	m	z	ah-SIL	0.904	1000
30	23	n	ch	ah-SIL	1.0	50
30	23	n	d	ah-SIL	0.776666666667	600
30	23	n	m	ah-SIL	0.591	1000
30	23	n	s	ah-SIL	0.998	1000
30	23	n	t	ah-SIL	0.847	1000
30	23	n	v	ah-SIL	0.877	1000
30	23	n	z	ah-SIL	0.924	1000
30	23	s	ch	ah-SIL	1.0	50
30	23	s	d	ah-SIL	0.995	600
30	23	s	m	ah-SIL	0.925	1000
30	23	s	n	ah-SIL	0.946	1000
30	23	s	t	ah-SIL	0.996	1000
30	23	s	v	ah-SIL	0.955	1000
30	23	s	z	ah-SIL	0.435	1000
30	23	t	ch	ah-SIL	0.98	50
30	23	t	d	ah-SIL	0.54	600
30	23	t	m	ah-SIL	0.67	1000
30	23	t	n	ah-SIL	0.28	1000
30	23	t	s	ah-SIL	0.946	1000
30	23	t	v	ah-SIL	0.532	1000
30	23	t	z	ah-SIL	0.853	1000
30	23	v	ch	ah-SIL	1.0	50
30	23	v	d	ah-SIL	0.736666666667	600
30	23	v	m	ah-SIL	0.636	1000
30	23	v	n	ah-SIL	0.423	1000
30	23	v	s	ah-SIL	0.927	1000
30	23	v	t	ah-SIL	0.762	1000
30	23	v	z	ah-SIL	0.813	1000
30	23	z	ch	ah-SIL	1.0	50
30	23	z	d	ah-SIL	0.98	600
30	23	z	m	ah-SIL	0.941	1000
30	23	z	n	ah-SIL	0.908	1000
30	23	z	s	ah-SIL	0.747	1000
30	23	z	t	ah-SIL	0.994	1000
30	23	z	v	ah-SIL	0.955	1000
30	24	ch	d	ah-SIL	0.571428571429	42
30	24	ch	m	ah-SIL	0.66	100
30	24	ch	n	ah-SIL	0.79	100
30	24	ch	s	ah-SIL	0.666666666667	30
30	24	ch	t	ah-SIL	0.7	100
30	24	ch	v	ah-SIL	0.25	100
30	24	ch	z	ah-SIL	0.37	100
30	24	d	ch	ah-SIL	1.0	7
30	24	d	m	ah-SIL	0.704285714286	700
30	24	d	n	ah-SIL	0.502857142857	700
30	24	d	s	ah-SIL	0.919047619048	210
30	24	d	t	ah-SIL	0.745714285714	700
30	24	d	v	ah-SIL	0.682857142857	700
30	24	d	z	ah-SIL	0.815714285714	700
30	24	m	ch	ah-SIL	1.0	10
30	24	m	d	ah-SIL	0.564285714286	420
30	24	m	n	ah-SIL	0.394	1000
30	24	m	s	ah-SIL	0.953333333333	300
30	24	m	t	ah-SIL	0.556	1000
30	24	m	v	ah-SIL	0.472	1000
30	24	m	z	ah-SIL	0.748	1000
30	24	n	ch	ah-SIL	1.0	10
30	24	n	d	ah-SIL	0.514285714286	420
30	24	n	m	ah-SIL	0.529	1000
30	24	n	s	ah-SIL	0.946666666667	300
30	24	n	t	ah-SIL	0.659	1000
30	24	n	v	ah-SIL	0.663	1000
30	24	n	z	ah-SIL	0.859	1000
30	24	s	ch	ah-SIL	0.666666666667	3
30	24	s	d	ah-SIL	0.579365079365	126
30	24	s	m	ah-SIL	0.656666666667	300
30	24	s	n	ah-SIL	0.56	300
30	24	s	t	ah-SIL	0.69	300
30	24	s	v	ah-SIL	0.206666666667	300
30	24	s	z	ah-SIL	0.38	300
30	24	t	ch	ah-SIL	1.0	10
30	24	t	d	ah-SIL	0.492857142857	420
30	24	t	m	ah-SIL	0.585	1000
30	24	t	n	ah-SIL	0.258	1000
30	24	t	s	ah-SIL	0.88	300
30	24	t	v	ah-SIL	0.373	1000
30	24	t	z	ah-SIL	0.841	1000
30	24	v	ch	ah-SIL	1.0	10
30	24	v	d	ah-SIL	0.514285714286	420
30	24	v	m	ah-SIL	0.558	1000
30	24	v	n	ah-SIL	0.319	1000
30	24	v	s	ah-SIL	0.96	300
30	24	v	t	ah-SIL	0.601	1000
30	24	v	z	ah-SIL	0.875	1000
30	24	z	ch	ah-SIL	1.0	10
30	24	z	d	ah-SIL	0.588095238095	420
30	24	z	m	ah-SIL	0.709	1000
30	24	z	n	ah-SIL	0.571	1000
30	24	z	s	ah-SIL	0.696666666667	300
30	24	z	t	ah-SIL	0.732	1000
30	24	z	v	ah-SIL	0.37	1000
30	25	ch	d	ah-SIL	0.951388888889	144
30	25	ch	m	ah-SIL	0.89	600
30	25	ch	n	ah-SIL	0.881666666667	600
30	25	ch	s	ah-SIL	0.702083333333	480
30	25	ch	t	ah-SIL	0.931666666667	600
30	25	ch	v	ah-SIL	0.77	600
30	25	ch	z	ah-SIL	0.83	600
30	25	d	ch	ah-SIL	0.916666666667	24
30	25	d	m	ah-SIL	0.795	400
30	25	d	n	ah-SIL	0.5075	400
30	25	d	s	ah-SIL	0.840625	320
30	25	d	t	ah-SIL	0.8425	400
30	25	d	v	ah-SIL	0.7675	400
30	25	d	z	ah-SIL	0.8125	400
30	25	m	ch	ah-SIL	0.866666666667	60
30	25	m	d	ah-SIL	0.575	240
30	25	m	n	ah-SIL	0.293	1000
30	25	m	s	ah-SIL	0.98625	800
30	25	m	t	ah-SIL	0.58	1000
30	25	m	v	ah-SIL	0.676	1000
30	25	m	z	ah-SIL	0.917	1000
30	25	n	ch	ah-SIL	0.95	60
30	25	n	d	ah-SIL	0.6375	240
30	25	n	m	ah-SIL	0.761	1000
30	25	n	s	ah-SIL	0.965	800
30	25	n	t	ah-SIL	0.703	1000
30	25	n	v	ah-SIL	0.796	1000
30	25	n	z	ah-SIL	0.938	1000
30	25	s	ch	ah-SIL	0.854166666667	48
30	25	s	d	ah-SIL	1.0	192
30	25	s	m	ah-SIL	0.91625	800
30	25	s	n	ah-SIL	0.9925	800
30	25	s	t	ah-SIL	0.99875	800
30	25	s	v	ah-SIL	0.97625	800
30	25	s	z	ah-SIL	0.5	800
30	25	t	ch	ah-SIL	0.9	60
30	25	t	d	ah-SIL	0.491666666667	240
30	25	t	m	ah-SIL	0.812	1000
30	25	t	n	ah-SIL	0.331	1000
30	25	t	s	ah-SIL	0.93875	800
30	25	t	v	ah-SIL	0.596	1000
30	25	t	z	ah-SIL	0.831	1000
30	25	v	ch	ah-SIL	0.816666666667	60
30	25	v	d	ah-SIL	0.608333333333	240
30	25	v	m	ah-SIL	0.757	1000
30	25	v	n	ah-SIL	0.526	1000
30	25	v	s	ah-SIL	0.7525	800
30	25	v	t	ah-SIL	0.829	1000
30	25	v	z	ah-SIL	0.793	1000
30	25	z	ch	ah-SIL	0.933333333333	60
30	25	z	d	ah-SIL	1.0	240
30	25	z	m	ah-SIL	0.933	1000
30	25	z	n	ah-SIL	0.986	1000
30	25	z	s	ah-SIL	0.5925	800
30	25	z	t	ah-SIL	0.992	1000
30	25	z	v	ah-SIL	0.96	1000
30	26	ch	d	ah-SIL	0.909722222222	144
30	26	ch	m	ah-SIL	0.8575	800
30	26	ch	n	ah-SIL	0.92375	800
30	26	ch	s	ah-SIL	0.553571428571	560
30	26	ch	t	ah-SIL	0.935	800
30	26	ch	v	ah-SIL	0.815	800
30	26	ch	z	ah-SIL	0.76375	800
30	26	d	ch	ah-SIL	0.958333333333	24
30	26	d	m	ah-SIL	0.756666666667	300
30	26	d	n	ah-SIL	0.516666666667	300
30	26	d	s	ah-SIL	0.790476190476	210
30	26	d	t	ah-SIL	0.59	300
30	26	d	v	ah-SIL	0.756666666667	300
30	26	d	z	ah-SIL	0.883333333333	300
30	26	m	ch	ah-SIL	1.0	80
30	26	m	d	ah-SIL	0.655555555556	180
30	26	m	n	ah-SIL	0.592	1000
30	26	m	s	ah-SIL	0.991428571429	700
30	26	m	t	ah-SIL	0.729	1000
30	26	m	v	ah-SIL	0.822	1000
30	26	m	z	ah-SIL	0.98	1000
30	26	n	ch	ah-SIL	1.0	80
30	26	n	d	ah-SIL	0.377777777778	180
30	26	n	m	ah-SIL	0.619	1000
30	26	n	s	ah-SIL	0.98	700
30	26	n	t	ah-SIL	0.608	1000
30	26	n	v	ah-SIL	0.816	1000
30	26	n	z	ah-SIL	0.973	1000
30	26	s	ch	ah-SIL	0.803571428571	56
30	26	s	d	ah-SIL	0.865079365079	126
30	26	s	m	ah-SIL	0.882857142857	700
30	26	s	n	ah-SIL	0.897142857143	700
30	26	s	t	ah-SIL	0.932857142857	700
30	26	s	v	ah-SIL	0.848571428571	700
30	26	s	z	ah-SIL	0.465714285714	700
30	26	t	ch	ah-SIL	0.975	80
30	26	t	d	ah-SIL	0.688888888889	180
30	26	t	m	ah-SIL	0.708	1000
30	26	t	n	ah-SIL	0.452	1000
30	26	t	s	ah-SIL	0.985714285714	700
30	26	t	v	ah-SIL	0.776	1000
30	26	t	z	ah-SIL	0.973	1000
30	26	v	ch	ah-SIL	0.775	80
30	26	v	d	ah-SIL	0.494444444444	180
30	26	v	m	ah-SIL	0.627	1000
30	26	v	n	ah-SIL	0.558	1000
30	26	v	s	ah-SIL	0.658571428571	700
30	26	v	t	ah-SIL	0.668	1000
30	26	v	z	ah-SIL	0.776	1000
30	26	z	ch	ah-SIL	0.95	80
30	26	z	d	ah-SIL	0.827777777778	180
30	26	z	m	ah-SIL	0.862	1000
30	26	z	n	ah-SIL	0.88	1000
30	26	z	s	ah-SIL	0.537142857143	700
30	26	z	t	ah-SIL	0.889	1000
30	26	z	v	ah-SIL	0.899	1000
30	27	ch	d	ah-SIL	1.0	240
30	27	ch	m	ah-SIL	0.8725	400
30	27	ch	n	ah-SIL	0.98	400
30	27	ch	s	ah-SIL	0.615	400
30	27	ch	t	ah-SIL	0.985	400
30	27	ch	v	ah-SIL	0.6475	400
30	27	ch	z	ah-SIL	0.9125	400
30	27	d	ch	ah-SIL	1.0	40
30	27	d	m	ah-SIL	0.739	1000
30	27	d	n	ah-SIL	0.668	1000
30	27	d	s	ah-SIL	0.84	1000
30	27	d	t	ah-SIL	0.716	1000
30	27	d	v	ah-SIL	0.572	1000
30	27	d	z	ah-SIL	0.871	1000
30	27	m	ch	ah-SIL	1.0	40
30	27	m	d	ah-SIL	0.868333333333	600
30	27	m	n	ah-SIL	0.546	1000
30	27	m	s	ah-SIL	0.991	1000
30	27	m	t	ah-SIL	0.678	1000
30	27	m	v	ah-SIL	0.675	1000
30	27	m	z	ah-SIL	0.989	1000
30	27	n	ch	ah-SIL	1.0	40
30	27	n	d	ah-SIL	0.626666666667	600
30	27	n	m	ah-SIL	0.641	1000
30	27	n	s	ah-SIL	0.996	1000
30	27	n	t	ah-SIL	0.669	1000
30	27	n	v	ah-SIL	0.675	1000
30	27	n	z	ah-SIL	0.95	1000
30	27	s	ch	ah-SIL	1.0	40
30	27	s	d	ah-SIL	1.0	600
30	27	s	m	ah-SIL	0.893	1000
30	27	s	n	ah-SIL	0.986	1000
30	27	s	t	ah-SIL	0.98	1000
30	27	s	v	ah-SIL	0.823	1000
30	27	s	z	ah-SIL	0.579	1000
30	27	t	ch	ah-SIL	1.0	40
30	27	t	d	ah-SIL	0.786666666667	600
30	27	t	m	ah-SIL	0.791	1000
30	27	t	n	ah-SIL	0.572	1000
30	27	t	s	ah-SIL	0.982	1000
30	27	t	v	ah-SIL	0.667	1000
30	27	t	z	ah-SIL	0.929	1000
30	27	v	ch	ah-SIL	1.0	40
30	27	v	d	ah-SIL	0.756666666667	600
30	27	v	m	ah-SIL	0.675	1000
30	27	v	n	ah-SIL	0.522	1000
30	27	v	s	ah-SIL	0.938	1000
30	27	v	t	ah-SIL	0.632	1000
30	27	v	z	ah-SIL	0.933	1000
30	27	z	ch	ah-SIL	1.0	40
30	27	z	d	ah-SIL	0.993333333333	600
30	27	z	m	ah-SIL	0.901	1000
30	27	z	n	ah-SIL	0.987	1000
30	27	z	s	ah-SIL	0.423	1000
30	27	z	t	ah-SIL	0.987	1000
30	27	z	v	ah-SIL	0.829	1000
30	29	ch	d	ah-SIL	0.833333333333	48
30	29	ch	m	ah-SIL	0.66	100
30	29	ch	n	ah-SIL	0.82	200
30	29	ch	s	ah-SIL	0.915	200
30	29	ch	t	ah-SIL	0.715	200
30	29	ch	v	ah-SIL	0.625	120
30	29	ch	z	ah-SIL	0.615	200
30	29	d	ch	ah-SIL	1.0	8
30	29	d	m	ah-SIL	0.525	200
30	29	d	n	ah-SIL	0.4725	400
30	29	d	s	ah-SIL	0.985	400
30	29	d	t	ah-SIL	0.5225	400
30	29	d	v	ah-SIL	0.670833333333	240
30	29	d	z	ah-SIL	0.6525	400
30	29	m	ch	ah-SIL	1.0	10
30	29	m	d	ah-SIL	0.866666666667	120
30	29	m	n	ah-SIL	0.67	500
30	29	m	s	ah-SIL	0.966	500
30	29	m	t	ah-SIL	0.728	500
30	29	m	v	ah-SIL	0.75	300
30	29	m	z	ah-SIL	0.79	500
30	29	n	ch	ah-SIL	0.95	20
30	29	n	d	ah-SIL	0.7125	240
30	29	n	m	ah-SIL	0.52	500
30	29	n	s	ah-SIL	0.983	1000
30	29	n	t	ah-SIL	0.601	1000
30	29	n	v	ah-SIL	0.671666666667	600
30	29	n	z	ah-SIL	0.694	1000
30	29	s	ch	ah-SIL	0.2	20
30	29	s	d	ah-SIL	0.9625	240
30	29	s	m	ah-SIL	0.846	500
30	29	s	n	ah-SIL	0.972	1000
30	29	s	t	ah-SIL	0.943	1000
30	29	s	v	ah-SIL	0.606666666667	600
30	29	s	z	ah-SIL	0.457	1000
30	29	t	ch	ah-SIL	0.85	20
30	29	t	d	ah-SIL	0.570833333333	240
30	29	t	m	ah-SIL	0.586	500
30	29	t	n	ah-SIL	0.574	1000
30	29	t	s	ah-SIL	0.894	1000
30	29	t	v	ah-SIL	0.628333333333	600
30	29	t	z	ah-SIL	0.623	1000
30	29	v	ch	ah-SIL	1.0	12
30	29	v	d	ah-SIL	0.659722222222	144
30	29	v	m	ah-SIL	0.46	300
30	29	v	n	ah-SIL	0.635	600
30	29	v	s	ah-SIL	0.936666666667	600
30	29	v	t	ah-SIL	0.696666666667	600
30	29	v	z	ah-SIL	0.571666666667	600
30	29	z	ch	ah-SIL	0.65	20
30	29	z	d	ah-SIL	0.954166666667	240
30	29	z	m	ah-SIL	0.782	500
30	29	z	n	ah-SIL	0.892	1000
30	29	z	s	ah-SIL	0.604	1000
30	29	z	t	ah-SIL	0.855	1000
30	29	z	v	ah-SIL	0.688333333333	600
30	31	ch	d	ah-SIL	0.933333333333	60
30	31	ch	m	ah-SIL	0.89	100
30	31	ch	n	ah-SIL	1.0	100
30	31	ch	s	ah-SIL	0.8	60
30	31	ch	t	ah-SIL	0.93	100
30	31	ch	v	ah-SIL	0.86	100
30	31	ch	z	ah-SIL	0.86	100
30	31	d	ch	ah-SIL	1.0	10
30	31	d	m	ah-SIL	0.694	1000
30	31	d	n	ah-SIL	0.59	1000
30	31	d	s	ah-SIL	0.89	600
30	31	d	t	ah-SIL	0.248	1000
30	31	d	v	ah-SIL	0.658	1000
30	31	d	z	ah-SIL	0.815	1000
30	31	m	ch	ah-SIL	1.0	10
30	31	m	d	ah-SIL	0.771666666667	600
30	31	m	n	ah-SIL	0.638	1000
30	31	m	s	ah-SIL	0.97	600
30	31	m	t	ah-SIL	0.292	1000
30	31	m	v	ah-SIL	0.766	1000
30	31	m	z	ah-SIL	0.882	1000
30	31	n	ch	ah-SIL	1.0	10
30	31	n	d	ah-SIL	0.576666666667	600
30	31	n	m	ah-SIL	0.571	1000
30	31	n	s	ah-SIL	0.985	600
30	31	n	t	ah-SIL	0.293	1000
30	31	n	v	ah-SIL	0.746	1000
30	31	n	z	ah-SIL	0.933	1000
30	31	s	ch	ah-SIL	0.833333333333	6
30	31	s	d	ah-SIL	0.916666666667	360
30	31	s	m	ah-SIL	0.895	600
30	31	s	n	ah-SIL	0.975	600
30	31	s	t	ah-SIL	0.79	600
30	31	s	v	ah-SIL	0.731666666667	600
30	31	s	z	ah-SIL	0.646666666667	600
30	31	t	ch	ah-SIL	1.0	10
30	31	t	d	ah-SIL	0.931666666667	600
30	31	t	m	ah-SIL	0.867	1000
30	31	t	n	ah-SIL	0.845	1000
30	31	t	s	ah-SIL	0.993333333333	600
30	31	t	v	ah-SIL	0.846	1000
30	31	t	z	ah-SIL	0.937	1000
30	31	v	ch	ah-SIL	1.0	10
30	31	v	d	ah-SIL	0.696666666667	600
30	31	v	m	ah-SIL	0.758	1000
30	31	v	n	ah-SIL	0.671	1000
30	31	v	s	ah-SIL	0.871666666667	600
30	31	v	t	ah-SIL	0.397	1000
30	31	v	z	ah-SIL	0.793	1000
30	31	z	ch	ah-SIL	1.0	10
30	31	z	d	ah-SIL	0.948333333333	600
30	31	z	m	ah-SIL	0.898	1000
30	31	z	n	ah-SIL	0.993	1000
30	31	z	s	ah-SIL	0.411666666667	600
30	31	z	t	ah-SIL	0.9	1000
30	31	z	v	ah-SIL	0.904	1000
30	32	ch	d	ah-SIL	1.0	24
30	32	ch	m	ah-SIL	0.85	100
30	32	ch	n	ah-SIL	0.83	100
30	32	ch	s	ah-SIL	1.0	50
30	32	ch	t	ah-SIL	0.94	100
30	32	ch	v	ah-SIL	0.85	100
30	32	ch	z	ah-SIL	0.88	100
30	32	d	ch	ah-SIL	1.0	4
30	32	d	m	ah-SIL	0.7925	400
30	32	d	n	ah-SIL	0.4175	400
30	32	d	s	ah-SIL	0.95	200
30	32	d	t	ah-SIL	0.56	400
30	32	d	v	ah-SIL	0.6775	400
30	32	d	z	ah-SIL	0.73	400
30	32	m	ch	ah-SIL	0.9	10
30	32	m	d	ah-SIL	0.816666666667	240
30	32	m	n	ah-SIL	0.434	1000
30	32	m	s	ah-SIL	0.948	500
30	32	m	t	ah-SIL	0.489	1000
30	32	m	v	ah-SIL	0.616	1000
30	32	m	z	ah-SIL	0.787	1000
30	32	n	ch	ah-SIL	1.0	10
30	32	n	d	ah-SIL	0.845833333333	240
30	32	n	m	ah-SIL	0.649	1000
30	32	n	s	ah-SIL	0.97	500
30	32	n	t	ah-SIL	0.616	1000
30	32	n	v	ah-SIL	0.7	1000
30	32	n	z	ah-SIL	0.832	1000
30	32	s	ch	ah-SIL	0.0	5
30	32	s	d	ah-SIL	1.0	120
30	32	s	m	ah-SIL	0.868	500
30	32	s	n	ah-SIL	0.974	500
30	32	s	t	ah-SIL	0.982	500
30	32	s	v	ah-SIL	0.824	500
30	32	s	z	ah-SIL	0.734	500
30	32	t	ch	ah-SIL	1.0	10
30	32	t	d	ah-SIL	0.804166666667	240
30	32	t	m	ah-SIL	0.699	1000
30	32	t	n	ah-SIL	0.418	1000
30	32	t	s	ah-SIL	0.95	500
30	32	t	v	ah-SIL	0.625	1000
30	32	t	z	ah-SIL	0.799	1000
30	32	v	ch	ah-SIL	0.7	10
30	32	v	d	ah-SIL	0.9125	240
30	32	v	m	ah-SIL	0.764	1000
30	32	v	n	ah-SIL	0.604	1000
30	32	v	s	ah-SIL	0.686	500
30	32	v	t	ah-SIL	0.714	1000
30	32	v	z	ah-SIL	0.647	1000
30	32	z	ch	ah-SIL	0.5	10
30	32	z	d	ah-SIL	0.954166666667	240
30	32	z	m	ah-SIL	0.893	1000
30	32	z	n	ah-SIL	0.857	1000
30	32	z	s	ah-SIL	0.35	500
30	32	z	t	ah-SIL	0.934	1000
30	32	z	v	ah-SIL	0.823	1000
30	33	ch	d	ah-SIL	0.99537037037	216
30	33	ch	m	ah-SIL	0.895	600
30	33	ch	n	ah-SIL	0.985	600
30	33	ch	s	ah-SIL	0.8	60
30	33	ch	t	ah-SIL	0.988333333333	600
30	33	ch	v	ah-SIL	0.741666666667	600
30	33	ch	z	ah-SIL	0.905	600
30	33	d	ch	ah-SIL	1.0	36
30	33	d	m	ah-SIL	0.861666666667	600
30	33	d	n	ah-SIL	0.635	600
30	33	d	s	ah-SIL	0.966666666667	60
30	33	d	t	ah-SIL	0.783333333333	600
30	33	d	v	ah-SIL	0.718333333333	600
30	33	d	z	ah-SIL	0.906666666667	600
30	33	m	ch	ah-SIL	1.0	60
30	33	m	d	ah-SIL	0.736111111111	360
30	33	m	n	ah-SIL	0.426	1000
30	33	m	s	ah-SIL	0.95	100
30	33	m	t	ah-SIL	0.668	1000
30	33	m	v	ah-SIL	0.558	1000
30	33	m	z	ah-SIL	0.894	1000
30	33	n	ch	ah-SIL	1.0	60
30	33	n	d	ah-SIL	0.477777777778	360
30	33	n	m	ah-SIL	0.726	1000
30	33	n	s	ah-SIL	0.98	100
30	33	n	t	ah-SIL	0.756	1000
30	33	n	v	ah-SIL	0.662	1000
30	33	n	z	ah-SIL	0.87	1000
30	33	s	ch	ah-SIL	1.0	6
30	33	s	d	ah-SIL	1.0	36
30	33	s	m	ah-SIL	0.91	100
30	33	s	n	ah-SIL	1.0	100
30	33	s	t	ah-SIL	1.0	100
30	33	s	v	ah-SIL	0.97	100
30	33	s	z	ah-SIL	0.44	100
30	33	t	ch	ah-SIL	0.983333333333	60
30	33	t	d	ah-SIL	0.488888888889	360
30	33	t	m	ah-SIL	0.76	1000
30	33	t	n	ah-SIL	0.362	1000
30	33	t	s	ah-SIL	0.91	100
30	33	t	v	ah-SIL	0.439	1000
30	33	t	z	ah-SIL	0.83	1000
30	33	v	ch	ah-SIL	0.983333333333	60
30	33	v	d	ah-SIL	0.838888888889	360
30	33	v	m	ah-SIL	0.764	1000
30	33	v	n	ah-SIL	0.689	1000
30	33	v	s	ah-SIL	0.69	100
30	33	v	t	ah-SIL	0.855	1000
30	33	v	z	ah-SIL	0.795	1000
30	33	z	ch	ah-SIL	1.0	60
30	33	z	d	ah-SIL	0.933333333333	360
30	33	z	m	ah-SIL	0.904	1000
30	33	z	n	ah-SIL	0.9	1000
30	33	z	s	ah-SIL	0.55	100
30	33	z	t	ah-SIL	0.918	1000
30	33	z	v	ah-SIL	0.798	1000
31	1	ch	d	ah-SIL	0.74	300
31	1	ch	m	ah-SIL	0.976	500
31	1	ch	n	ah-SIL	0.954	500
31	1	ch	s	ah-SIL	0.516666666667	300
31	1	ch	t	ah-SIL	0.93	500
31	1	ch	v	ah-SIL	0.736	500
31	1	ch	z	ah-SIL	0.608	500
31	1	d	ch	ah-SIL	1.0	30
31	1	d	m	ah-SIL	0.958333333333	600
31	1	d	n	ah-SIL	0.768333333333	600
31	1	d	s	ah-SIL	0.944444444444	360
31	1	d	t	ah-SIL	0.87	600
31	1	d	v	ah-SIL	0.845	600
31	1	d	z	ah-SIL	0.941666666667	600
31	1	m	ch	ah-SIL	1.0	50
31	1	m	d	ah-SIL	0.786666666667	600
31	1	m	n	ah-SIL	0.702	1000
31	1	m	s	ah-SIL	0.978333333333	600
31	1	m	t	ah-SIL	0.796	1000
31	1	m	v	ah-SIL	0.765	1000
31	1	m	z	ah-SIL	0.985	1000
31	1	n	ch	ah-SIL	1.0	50
31	1	n	d	ah-SIL	0.536666666667	600
31	1	n	m	ah-SIL	0.907	1000
31	1	n	s	ah-SIL	0.956666666667	600
31	1	n	t	ah-SIL	0.912	1000
31	1	n	v	ah-SIL	0.804	1000
31	1	n	z	ah-SIL	0.963	1000
31	1	s	ch	ah-SIL	1.0	50
31	1	s	d	ah-SIL	0.798333333333	600
31	1	s	m	ah-SIL	0.901	1000
31	1	s	n	ah-SIL	0.949	1000
31	1	s	t	ah-SIL	0.914	1000
31	1	s	v	ah-SIL	0.859	1000
31	1	s	z	ah-SIL	0.481	1000
31	1	t	ch	ah-SIL	0.92	50
31	1	t	d	ah-SIL	0.74	600
31	1	t	m	ah-SIL	0.933	1000
31	1	t	n	ah-SIL	0.869	1000
31	1	t	s	ah-SIL	0.84	600
31	1	t	v	ah-SIL	0.768	1000
31	1	t	z	ah-SIL	0.9	1000
31	1	v	ch	ah-SIL	1.0	50
31	1	v	d	ah-SIL	0.763333333333	600
31	1	v	m	ah-SIL	0.891	1000
31	1	v	n	ah-SIL	0.79	1000
31	1	v	s	ah-SIL	0.686666666667	600
31	1	v	t	ah-SIL	0.713	1000
31	1	v	z	ah-SIL	0.894	1000
31	1	z	ch	ah-SIL	1.0	50
31	1	z	d	ah-SIL	0.805	600
31	1	z	m	ah-SIL	0.919	1000
31	1	z	n	ah-SIL	0.953	1000
31	1	z	s	ah-SIL	0.478333333333	600
31	1	z	t	ah-SIL	0.896	1000
31	1	z	v	ah-SIL	0.79	1000
31	20	ch	d	ah-SIL	0.866666666667	30
31	20	ch	m	ah-SIL	0.98	100
31	20	ch	n	ah-SIL	1.0	100
31	20	ch	s	ah-SIL	0.75	24
31	20	ch	t	ah-SIL	0.7	100
31	20	ch	v	ah-SIL	0.72	100
31	20	ch	z	ah-SIL	0.87	100
31	20	d	ch	ah-SIL	1.0	3
31	20	d	m	ah-SIL	0.903333333333	300
31	20	d	n	ah-SIL	0.796666666667	300
31	20	d	s	ah-SIL	0.875	72
31	20	d	t	ah-SIL	0.9	300
31	20	d	v	ah-SIL	0.586666666667	300
31	20	d	z	ah-SIL	0.886666666667	300
31	20	m	ch	ah-SIL	1.0	10
31	20	m	d	ah-SIL	0.686666666667	300
31	20	m	n	ah-SIL	0.768	1000
31	20	m	s	ah-SIL	0.858333333333	240
31	20	m	t	ah-SIL	0.813	1000
31	20	m	v	ah-SIL	0.643	1000
31	20	m	z	ah-SIL	0.944	1000
31	20	n	ch	ah-SIL	1.0	10
31	20	n	d	ah-SIL	0.456666666667	300
31	20	n	m	ah-SIL	0.747	1000
31	20	n	s	ah-SIL	0.791666666667	240
31	20	n	t	ah-SIL	0.793	1000
31	20	n	v	ah-SIL	0.513	1000
31	20	n	z	ah-SIL	0.879	1000
31	20	s	ch	ah-SIL	1.0	4
31	20	s	d	ah-SIL	0.875	120
31	20	s	m	ah-SIL	0.9	400
31	20	s	n	ah-SIL	0.9975	400
31	20	s	t	ah-SIL	0.9575	400
31	20	s	v	ah-SIL	0.7925	400
31	20	s	z	ah-SIL	0.345	400
31	20	t	ch	ah-SIL	1.0	10
31	20	t	d	ah-SIL	0.64	300
31	20	t	m	ah-SIL	0.87	1000
31	20	t	n	ah-SIL	0.872	1000
31	20	t	s	ah-SIL	0.758333333333	240
31	20	t	v	ah-SIL	0.56	1000
31	20	t	z	ah-SIL	0.871	1000
31	20	v	ch	ah-SIL	1.0	10
31	20	v	d	ah-SIL	0.61	300
31	20	v	m	ah-SIL	0.735	1000
31	20	v	n	ah-SIL	0.749	1000
31	20	v	s	ah-SIL	0.658333333333	240
31	20	v	t	ah-SIL	0.759	1000
31	20	v	z	ah-SIL	0.796	1000
31	20	z	ch	ah-SIL	1.0	10
31	20	z	d	ah-SIL	0.853333333333	300
31	20	z	m	ah-SIL	0.914	1000
31	20	z	n	ah-SIL	0.998	1000
31	20	z	s	ah-SIL	0.625	240
31	20	z	t	ah-SIL	0.883	1000
31	20	z	v	ah-SIL	0.728	1000
31	23	ch	d	ah-SIL	0.792	500
31	23	ch	m	ah-SIL	0.994	500
31	23	ch	n	ah-SIL	0.908	500
31	23	ch	s	ah-SIL	0.53	300
31	23	ch	t	ah-SIL	0.74	500
31	23	ch	v	ah-SIL	0.718	500
31	23	ch	z	ah-SIL	0.702	500
31	23	d	ch	ah-SIL	1.0	50
31	23	d	m	ah-SIL	0.879	1000
31	23	d	n	ah-SIL	0.492	1000
31	23	d	s	ah-SIL	0.706666666667	600
31	23	d	t	ah-SIL	0.767	1000
31	23	d	v	ah-SIL	0.666	1000
31	23	d	z	ah-SIL	0.781	1000
31	23	m	ch	ah-SIL	1.0	50
31	23	m	d	ah-SIL	0.705	1000
31	23	m	n	ah-SIL	0.499	1000
31	23	m	s	ah-SIL	0.88	600
31	23	m	t	ah-SIL	0.475	1000
31	23	m	v	ah-SIL	0.732	1000
31	23	m	z	ah-SIL	0.899	1000
31	23	n	ch	ah-SIL	1.0	50
31	23	n	d	ah-SIL	0.66	1000
