phone_2	phone_1	by	score	n
f	p	('SIL-r', 31)	0.701851851852	540
f	t	('SIL-r', 31)	0.944444444444	72
f	th	('SIL-r', 31)	1.0	72
p	f	('SIL-r', 31)	0.95	300
p	t	('SIL-r', 31)	0.958333333333	120
p	th	('SIL-r', 31)	1.0	120
t	f	('SIL-r', 31)	1.0	120
t	p	('SIL-r', 31)	0.811111111111	360
t	th	('SIL-r', 31)	1.0	48
th	f	('SIL-r', 31)	0.983333333333	120
th	p	('SIL-r', 31)	0.844444444444	360
th	t	('SIL-r', 31)	0.979166666667	48
w	s	('d-ah', 1)	1.0	2
n	t	('ah-s', 33)	0.778571428571	560
n	v	('ah-s', 33)	0.765277777778	720
t	n	('ah-s', 33)	0.683333333333	720
t	v	('ah-s', 33)	0.684027777778	576
v	n	('ah-s', 33)	0.522222222222	810
v	t	('ah-s', 33)	0.597222222222	504
k	n	('ih-s', 24)	0.670833333333	720
k	ng	('ih-s', 24)	0.87	300
k	t	('ih-s', 24)	0.572222222222	900
n	k	('ih-s', 24)	0.822222222222	810
n	ng	('ih-s', 24)	0.544444444444	270
n	t	('ih-s', 24)	0.538271604938	810
ng	k	('ih-s', 24)	0.803703703704	540
ng	n	('ih-s', 24)	0.425925925926	432
ng	t	('ih-s', 24)	0.553703703704	540
t	k	('ih-s', 24)	0.672222222222	900
t	n	('ih-s', 24)	0.5125	720
t	ng	('ih-s', 24)	0.603333333333	300
n	ng	('ih-f', 32)	0.542328042328	122
ng	n	('ih-f', 32)	0.68253968254	248
d	t	('n-th', 27)	0.5	6
t	d	('n-th', 27)	0.75	12
s	w	('d-ah', 30)	1.0	8
w	s	('d-ah', 30)	1.0	24
b	d	('SIL-ih', 23)	0.711111111111	900
b	r	('SIL-ih', 23)	0.722222222222	720
b	s	('SIL-ih', 23)	0.746666666667	300
b	th	('SIL-ih', 23)	0.725555555556	900
b	w	('SIL-ih', 23)	0.825555555556	900
b	y	('SIL-ih', 23)	0.6	420
d	b	('SIL-ih', 23)	0.415555555556	900
d	r	('SIL-ih', 23)	0.756944444444	720
d	s	('SIL-ih', 23)	0.733333333333	300
d	th	('SIL-ih', 23)	0.728888888889	900
d	w	('SIL-ih', 23)	0.848888888889	900
d	y	('SIL-ih', 23)	0.542857142857	420
f	b	('SIL-ih', 23)	0.6	90
f	d	('SIL-ih', 23)	0.822222222222	90
f	r	('SIL-ih', 23)	0.861111111111	72
f	s	('SIL-ih', 23)	0.566666666667	30
f	th	('SIL-ih', 23)	0.533333333333	90
f	w	('SIL-ih', 23)	0.911111111111	90
f	y	('SIL-ih', 23)	0.5	42
r	b	('SIL-ih', 23)	0.724691358025	810
r	d	('SIL-ih', 23)	0.881481481481	810
r	s	('SIL-ih', 23)	0.948148148148	270
r	th	('SIL-ih', 23)	0.951851851852	810
r	w	('SIL-ih', 23)	0.681481481481	810
r	y	('SIL-ih', 23)	0.748677248677	378
s	b	('SIL-ih', 23)	0.95	540
s	d	('SIL-ih', 23)	0.981481481481	540
s	r	('SIL-ih', 23)	0.988425925926	432
s	th	('SIL-ih', 23)	0.916666666667	540
s	w	('SIL-ih', 23)	0.992592592593	540
s	y	('SIL-ih', 23)	0.837301587302	252
th	b	('SIL-ih', 23)	0.411111111111	900
th	d	('SIL-ih', 23)	0.725555555556	900
th	r	('SIL-ih', 23)	0.8	720
th	s	('SIL-ih', 23)	0.65	300
th	w	('SIL-ih', 23)	0.84	900
th	y	('SIL-ih', 23)	0.580952380952	420
w	b	('SIL-ih', 23)	0.733333333333	900
w	d	('SIL-ih', 23)	0.883333333333	900
w	r	('SIL-ih', 23)	0.520833333333	720
w	s	('SIL-ih', 23)	0.943333333333	300
w	th	('SIL-ih', 23)	0.92	900
w	y	('SIL-ih', 23)	0.654761904762	420
y	b	('SIL-ih', 23)	0.757142857143	630
y	d	('SIL-ih', 23)	0.838095238095	630
y	r	('SIL-ih', 23)	0.876984126984	504
y	s	('SIL-ih', 23)	0.742857142857	210
y	th	('SIL-ih', 23)	0.922222222222	630
y	w	('SIL-ih', 23)	0.903174603175	630
d	n	('ae-SIL', 32)	0.75	20
d	t	('ae-SIL', 32)	0.322222222222	900
d	v	('ae-SIL', 32)	0.414444444444	900
d	z	('ae-SIL', 32)	0.557142857143	420
n	d	('ae-SIL', 32)	0.761111111111	180
n	t	('ae-SIL', 32)	0.572222222222	180
n	v	('ae-SIL', 32)	0.755555555556	180
n	z	('ae-SIL', 32)	0.52380952381	84
t	d	('ae-SIL', 32)	0.764444444444	900
t	n	('ae-SIL', 32)	0.95	20
t	v	('ae-SIL', 32)	0.686666666667	900
t	z	('ae-SIL', 32)	0.685714285714	420
v	d	('ae-SIL', 32)	0.624444444444	900
v	n	('ae-SIL', 32)	0.85	20
v	t	('ae-SIL', 32)	0.457777777778	900
v	z	('ae-SIL', 32)	0.6	420
z	d	('ae-SIL', 32)	0.939682539683	630
z	n	('ae-SIL', 32)	0.857142857143	14
z	t	('ae-SIL', 32)	0.77619047619	630
z	v	('ae-SIL', 32)	0.846031746032	630
k	n	('ih-s', 31)	0.829365079365	504
k	ng	('ih-s', 31)	0.838888888889	180
k	t	('ih-s', 31)	0.675308641975	810
n	k	('ih-s', 31)	0.744791666667	576
n	ng	('ih-s', 31)	0.73125	160
n	t	('ih-s', 31)	0.575	720
ng	k	('ih-s', 31)	0.644444444444	360
ng	n	('ih-s', 31)	0.653571428571	280
ng	t	('ih-s', 31)	0.682222222222	450
t	k	('ih-s', 31)	0.740277777778	720
t	n	('ih-s', 31)	0.728571428571	560
t	ng	('ih-s', 31)	0.88	200
t	y	('d-uw', 30)	0.804166666667	720
y	t	('d-uw', 30)	0.654320987654	810
n	r	('ah-ah', 32)	0.833333333333	60
r	n	('ah-ah', 32)	0.788888888889	270
d	t	('SIL-uw', 26)	0.733333333333	720
d	y	('SIL-uw', 26)	0.809722222222	720
t	d	('SIL-uw', 26)	0.485714285714	560
t	y	('SIL-uw', 26)	0.861111111111	900
y	d	('SIL-uw', 26)	0.8625	560
y	t	('SIL-uw', 26)	0.981111111111	900
t	w	('s-ah', 29)	0.8	200
w	t	('s-ah', 29)	0.964444444444	450
dh	hh	('d-ae', 1)	0.45	100
dh	th	('d-ae', 1)	0.1	10
hh	dh	('d-ae', 1)	0.85	100
hh	th	('d-ae', 1)	0.3	10
th	dh	('d-ae', 1)	0.925	40
th	hh	('d-ae', 1)	0.575	40
l	n	('iy-ay', 32)	0.0	4
n	l	('iy-ay', 32)	0.75	4
n	t	('ae-s', 23)	0.694444444444	180
t	n	('ae-s', 23)	0.95	20
l	r	('aa-SIL', 27)	0.791666666667	120
l	t	('aa-SIL', 27)	0.898888888889	900
r	l	('aa-SIL', 27)	0.947222222222	360
r	t	('aa-SIL', 27)	0.919444444444	360
t	l	('aa-SIL', 27)	0.921111111111	900
t	r	('aa-SIL', 27)	0.716666666667	120
l	n	('aa-dh', 26)	0.855555555556	180
n	l	('aa-dh', 26)	1.0	20
t	l	('aa-dh', 26)	1.0	2
t	n	('aa-dh', 26)	0.933333333333	90
n	ng	('ih-dh', 23)	0.716666666667	900
n	th	('ih-dh', 23)	0.85	60
ng	n	('ih-dh', 23)	0.716666666667	900
ng	th	('ih-dh', 23)	0.766666666667	60
t	n	('ih-dh', 23)	0.911111111111	90
t	ng	('ih-dh', 23)	0.977777777778	90
t	th	('ih-dh', 23)	0.5	6
th	n	('ih-dh', 23)	0.911111111111	270
th	ng	('ih-dh', 23)	0.907407407407	270
f	k	('ih-ah', 33)	0.717283950617	810
f	n	('ih-ah', 33)	0.833333333333	108
f	ng	('ih-ah', 33)	0.981481481481	810
k	f	('ih-ah', 33)	1.0	720
k	n	('ih-ah', 33)	0.833333333333	120
k	ng	('ih-ah', 33)	0.88	900
n	f	('ih-ah', 33)	1.0	288
n	k	('ih-ah', 33)	0.883333333333	360
n	ng	('ih-ah', 33)	0.594444444444	360
ng	f	('ih-ah', 33)	1.0	720
ng	k	('ih-ah', 33)	0.851111111111	900
ng	n	('ih-ah', 33)	0.566666666667	120
v	f	('ih-ah', 33)	1.0	72
v	k	('ih-ah', 33)	0.877777777778	90
v	n	('ih-ah', 33)	0.333333333333	12
v	ng	('ih-ah', 33)	0.8	90
d	t	('n-th', 32)	0.25	8
t	d	('n-th', 32)	0.666666666667	24
s	w	('d-ah', 25)	1.0	140
w	s	('d-ah', 25)	1.0	210
b	d	('SIL-ih', 30)	0.625	200
b	r	('SIL-ih', 30)	0.866666666667	120
b	s	('SIL-ih', 30)	1.0	20
b	th	('SIL-ih', 30)	0.815555555556	900
b	w	('SIL-ih', 30)	1.0	560
d	b	('SIL-ih', 30)	0.406666666667	450
d	r	('SIL-ih', 30)	0.833333333333	60
d	s	('SIL-ih', 30)	1.0	10
d	th	('SIL-ih', 30)	0.795555555556	450
d	w	('SIL-ih', 30)	0.982142857143	280
f	b	('SIL-ih', 30)	0.466666666667	90
f	d	('SIL-ih', 30)	0.45	20
f	r	('SIL-ih', 30)	0.833333333333	12
f	s	('SIL-ih', 30)	1.0	2
f	th	('SIL-ih', 30)	0.555555555556	90
f	w	('SIL-ih', 30)	1.0	56
r	b	('SIL-ih', 30)	0.666666666667	360
r	d	('SIL-ih', 30)	0.9	80
r	s	('SIL-ih', 30)	1.0	8
r	th	('SIL-ih', 30)	0.902777777778	360
r	w	('SIL-ih', 30)	1.0	224
s	b	('SIL-ih', 30)	0.8	180
s	d	('SIL-ih', 30)	0.575	40
s	r	('SIL-ih', 30)	1.0	24
s	th	('SIL-ih', 30)	0.927777777778	180
s	w	('SIL-ih', 30)	1.0	112
th	b	('SIL-ih', 30)	0.385555555556	900
th	d	('SIL-ih', 30)	0.595	200
th	r	('SIL-ih', 30)	0.833333333333	120
th	s	('SIL-ih', 30)	1.0	20
th	w	('SIL-ih', 30)	0.994642857143	560
w	b	('SIL-ih', 30)	0.611111111111	720
w	d	('SIL-ih', 30)	0.80625	160
w	r	('SIL-ih', 30)	0.770833333333	96
w	s	('SIL-ih', 30)	1.0	16
w	th	('SIL-ih', 30)	0.922222222222	720
y	b	('SIL-ih', 30)	0.733333333333	90
y	d	('SIL-ih', 30)	0.9	20
y	r	('SIL-ih', 30)	1.0	12
y	s	('SIL-ih', 30)	1.0	2
y	th	('SIL-ih', 30)	0.977777777778	90
y	w	('SIL-ih', 30)	1.0	56
k	n	('ih-s', 20)	0.884353741497	294
k	ng	('ih-s', 20)	0.904761904762	42
k	t	('ih-s', 20)	0.590476190476	630
n	k	('ih-s', 20)	0.697278911565	294
n	ng	('ih-s', 20)	0.833333333333	42
n	t	('ih-s', 20)	0.48253968254	630
ng	k	('ih-s', 20)	0.642857142857	126
ng	n	('ih-s', 20)	0.769841269841	126
ng	t	('ih-s', 20)	0.474074074074	270
t	k	('ih-s', 20)	0.685714285714	420
t	n	('ih-s', 20)	0.82380952381	420
t	ng	('ih-s', 20)	0.916666666667	60
t	y	('d-uw', 23)	0.667857142857	560
y	t	('d-uw', 23)	0.373611111111	720
k	z	('ng-SIL', 30)	0.908333333333	120
z	k	('ng-SIL', 30)	0.944444444444	360
d	t	('n-hh', 29)	0.766666666667	450
t	d	('n-hh', 29)	0.59	200
ng	t	('ih-w', 32)	0.551851851852	540
t	ng	('ih-w', 32)	0.546666666667	300
ch	d	('ah-SIL', 24)	0.880952380952	42
ch	m	('ah-SIL', 24)	0.888888888889	90
ch	n	('ah-SIL', 24)	0.966666666667	90
ch	s	('ah-SIL', 24)	0.5	6
ch	t	('ah-SIL', 24)	0.966666666667	90
ch	v	('ah-SIL', 24)	0.955555555556	90
ch	z	('ah-SIL', 24)	0.755555555556	90
d	m	('ah-SIL', 24)	0.706349206349	630
d	n	('ah-SIL', 24)	0.665079365079	630
d	s	('ah-SIL', 24)	0.714285714286	42
d	t	('ah-SIL', 24)	0.826984126984	630
d	v	('ah-SIL', 24)	0.687301587302	630
d	z	('ah-SIL', 24)	0.655555555556	630
m	d	('ah-SIL', 24)	0.621428571429	420
m	n	('ah-SIL', 24)	0.528888888889	900
m	s	('ah-SIL', 24)	0.55	60
m	t	('ah-SIL', 24)	0.626666666667	900
m	v	('ah-SIL', 24)	0.555555555556	900
m	z	('ah-SIL', 24)	0.66	900
n	d	('ah-SIL', 24)	0.519047619048	420
n	m	('ah-SIL', 24)	0.564444444444	900
n	s	('ah-SIL', 24)	0.683333333333	60
n	t	('ah-SIL', 24)	0.762222222222	900
n	v	('ah-SIL', 24)	0.697777777778	900
n	z	('ah-SIL', 24)	0.723333333333	900
s	d	('ah-SIL', 24)	0.769841269841	126
s	m	('ah-SIL', 24)	0.803703703704	270
s	n	('ah-SIL', 24)	0.825925925926	270
s	t	('ah-SIL', 24)	0.825925925926	270
s	v	('ah-SIL', 24)	0.748148148148	270
s	z	('ah-SIL', 24)	0.585185185185	270
t	d	('ah-SIL', 24)	0.664285714286	420
t	m	('ah-SIL', 24)	0.638888888889	900
t	n	('ah-SIL', 24)	0.712222222222	900
t	s	('ah-SIL', 24)	0.55	60
t	v	('ah-SIL', 24)	0.542222222222	900
t	z	('ah-SIL', 24)	0.604444444444	900
v	d	('ah-SIL', 24)	0.57380952381	420
v	m	('ah-SIL', 24)	0.604444444444	900
v	n	('ah-SIL', 24)	0.674444444444	900
v	s	('ah-SIL', 24)	0.6	60
v	t	('ah-SIL', 24)	0.556666666667	900
v	z	('ah-SIL', 24)	0.591111111111	900
z	d	('ah-SIL', 24)	0.707142857143	420
z	m	('ah-SIL', 24)	0.831111111111	900
z	n	('ah-SIL', 24)	0.878888888889	900
z	s	('ah-SIL', 24)	0.583333333333	60
z	t	('ah-SIL', 24)	0.828888888889	900
z	v	('ah-SIL', 24)	0.767777777778	900
dh	r	('v-iy', 1)	0.875	144
r	dh	('v-iy', 1)	1.0	18
d	t	('n-w', 29)	0.616666666667	420
t	d	('n-w', 29)	0.480952380952	630
f	n	('ih-ih', 1)	0.694444444444	360
f	ng	('ih-ih', 1)	0.9625	80
f	r	('ih-ih', 1)	0.9375	48
f	s	('ih-ih', 1)	0.916666666667	48
f	t	('ih-ih', 1)	0.8125	288
n	f	('ih-ih', 1)	0.9	120
n	ng	('ih-ih', 1)	0.84	200
n	r	('ih-ih', 1)	0.825	120
n	s	('ih-ih', 1)	1.0	120
n	t	('ih-ih', 1)	0.733333333333	720
ng	f	('ih-ih', 1)	0.866666666667	60
ng	n	('ih-ih', 1)	0.471111111111	450
ng	r	('ih-ih', 1)	0.716666666667	60
ng	s	('ih-ih', 1)	1.0	60
ng	t	('ih-ih', 1)	0.638888888889	360
r	f	('ih-ih', 1)	1.0	48
r	n	('ih-ih', 1)	0.555555555556	360
r	ng	('ih-ih', 1)	0.925	80
r	s	('ih-ih', 1)	1.0	48
r	t	('ih-ih', 1)	0.722222222222	288
s	f	('ih-ih', 1)	0.645833333333	48
s	n	('ih-ih', 1)	0.852777777778	360
s	ng	('ih-ih', 1)	1.0	80
s	r	('ih-ih', 1)	1.0	48
s	t	('ih-ih', 1)	0.965277777778	288
t	f	('ih-ih', 1)	0.75	108
t	n	('ih-ih', 1)	0.492592592593	810
t	ng	('ih-ih', 1)	0.755555555556	180
t	r	('ih-ih', 1)	0.740740740741	108
t	s	('ih-ih', 1)	1.0	108
v	f	('ih-ih', 1)	0.416666666667	12
v	n	('ih-ih', 1)	0.466666666667	90
v	ng	('ih-ih', 1)	1.0	20
v	r	('ih-ih', 1)	0.666666666667	12
v	s	('ih-ih', 1)	1.0	12
v	t	('ih-ih', 1)	0.652777777778	72
n	t	('ae-s', 30)	0.68	450
t	n	('ae-s', 30)	0.67	200
m	n	('ah-z', 20)	0.55	20
d	hh	('n-ih', 26)	0.71	300
d	s	('n-ih', 26)	0.966666666667	300
d	t	('n-ih', 26)	0.907142857143	560
hh	d	('n-ih', 26)	0.651851851852	540
hh	s	('n-ih', 26)	1.0	180
hh	t	('n-ih', 26)	0.907738095238	336
s	d	('n-ih', 26)	0.798148148148	540
s	hh	('n-ih', 26)	0.988888888889	180
s	t	('n-ih', 26)	0.589285714286	336
t	d	('n-ih', 26)	0.802777777778	720
t	hh	('n-ih', 26)	0.866666666667	240
t	s	('n-ih', 26)	0.883333333333	240
d	t	('n-s', 25)	0.6375	720
t	d	('n-s', 25)	0.971428571429	560
r	t	('ih-iy', 26)	0.691964285714	224
t	r	('ih-iy', 26)	0.375	96
ng	t	('ih-w', 23)	0.816666666667	360
t	ng	('ih-w', 23)	0.708333333333	120
n	t	('ae-s', 25)	0.606349206349	630
t	n	('ae-s', 25)	0.878571428571	420
m	n	('ah-z', 31)	0.761111111111	180
n	m	('ah-z', 31)	0.0	20
d	hh	('n-ih', 33)	0.805	200
d	s	('n-ih', 33)	0.998611111111	720
d	t	('n-ih', 33)	0.501111111111	900
hh	d	('n-ih', 33)	0.695555555556	450
hh	s	('n-ih', 33)	0.997222222222	360
hh	t	('n-ih', 33)	0.444444444444	450
s	d	('n-ih', 33)	0.986419753086	810
s	hh	('n-ih', 33)	0.994444444444	180
s	t	('n-ih', 33)	0.507407407407	810
t	d	('n-ih', 33)	0.805555555556	900
t	hh	('n-ih', 33)	0.89	200
t	s	('n-ih', 33)	0.926388888889	720
d	f	('SIL-ow', 29)	0.83	900
d	g	('SIL-ow', 29)	0.416666666667	300
d	m	('SIL-ow', 29)	0.688888888889	900
d	n	('SIL-ow', 29)	0.594444444444	900
d	s	('SIL-ow', 29)	0.943333333333	900
f	d	('SIL-ow', 29)	0.863333333333	900
f	g	('SIL-ow', 29)	0.86	300
f	m	('SIL-ow', 29)	0.908888888889	900
f	n	('SIL-ow', 29)	0.852222222222	900
f	s	('SIL-ow', 29)	0.797777777778	900
g	d	('SIL-ow', 29)	0.766666666667	540
g	f	('SIL-ow', 29)	0.883333333333	540
g	m	('SIL-ow', 29)	0.716666666667	540
g	n	('SIL-ow', 29)	0.677777777778	540
g	s	('SIL-ow', 29)	0.931481481481	540
hh	d	('SIL-ow', 29)	0.933333333333	90
hh	f	('SIL-ow', 29)	0.811111111111	90
hh	g	('SIL-ow', 29)	0.833333333333	30
hh	m	('SIL-ow', 29)	0.933333333333	90
hh	n	('SIL-ow', 29)	0.833333333333	90
hh	s	('SIL-ow', 29)	0.911111111111	90
m	d	('SIL-ow', 29)	0.86	900
m	f	('SIL-ow', 29)	0.91	900
m	g	('SIL-ow', 29)	0.56	300
m	n	('SIL-ow', 29)	0.656666666667	900
m	s	('SIL-ow', 29)	0.981111111111	900
n	d	('SIL-ow', 29)	0.826666666667	900
n	f	('SIL-ow', 29)	0.882222222222	900
n	g	('SIL-ow', 29)	0.58	300
n	m	('SIL-ow', 29)	0.725555555556	900
n	s	('SIL-ow', 29)	0.907777777778	900
s	d	('SIL-ow', 29)	0.971111111111	900
s	f	('SIL-ow', 29)	0.836666666667	900
s	g	('SIL-ow', 29)	0.916666666667	300
s	m	('SIL-ow', 29)	0.98	900
s	n	('SIL-ow', 29)	0.881111111111	900
d	n	('ae-SIL', 23)	0.584722222222	720
d	t	('ae-SIL', 23)	0.447222222222	720
d	v	('ae-SIL', 23)	0.686111111111	720
d	z	('ae-SIL', 23)	0.91875	160
n	d	('ae-SIL', 23)	0.846428571429	560
n	t	('ae-SIL', 23)	0.651111111111	900
n	v	('ae-SIL', 23)	0.853333333333	900
n	z	('ae-SIL', 23)	0.975	200
t	d	('ae-SIL', 23)	0.682142857143	560
t	n	('ae-SIL', 23)	0.597777777778	900
t	v	('ae-SIL', 23)	0.678888888889	900
t	z	('ae-SIL', 23)	0.945	200
v	d	('ae-SIL', 23)	0.744642857143	560
v	n	('ae-SIL', 23)	0.746666666667	900
v	t	('ae-SIL', 23)	0.532222222222	900
v	z	('ae-SIL', 23)	0.93	200
z	d	('ae-SIL', 23)	0.957142857143	280
z	n	('ae-SIL', 23)	0.955555555556	450
z	t	('ae-SIL', 23)	0.924444444444	450
z	v	('ae-SIL', 23)	0.944444444444	450
t	y	('d-uw', 1)	0.466666666667	300
y	t	('d-uw', 1)	0.687037037037	540
d	n	('ah-t', 29)	0.620987654321	810
d	s	('ah-t', 29)	0.686419753086	810
n	d	('ah-t', 29)	0.827777777778	720
n	s	('ah-t', 29)	0.828888888889	900
s	d	('ah-t', 29)	0.751388888889	720
s	n	('ah-t', 29)	0.663333333333	900
b	dh	('SIL-ae', 1)	0.292592592593	270
b	hh	('SIL-ae', 1)	0.703703703704	270
b	k	('SIL-ae', 1)	1.0	36
b	th	('SIL-ae', 1)	0.3	60
b	y	('SIL-ae', 1)	0.566666666667	90
dh	b	('SIL-ae', 1)	1.0	60
dh	hh	('SIL-ae', 1)	0.793333333333	900
dh	k	('SIL-ae', 1)	0.833333333333	120
dh	th	('SIL-ae', 1)	0.575	200
dh	y	('SIL-ae', 1)	0.583333333333	300
hh	b	('SIL-ae', 1)	1.0	60
hh	dh	('SIL-ae', 1)	0.687777777778	900
hh	k	('SIL-ae', 1)	1.0	120
hh	th	('SIL-ae', 1)	0.81	200
hh	y	('SIL-ae', 1)	0.656666666667	300
k	b	('SIL-ae', 1)	1.0	24
k	dh	('SIL-ae', 1)	0.725	360
k	hh	('SIL-ae', 1)	1.0	360
k	th	('SIL-ae', 1)	0.95	80
k	y	('SIL-ae', 1)	0.808333333333	120
th	b	('SIL-ae', 1)	0.933333333333	30
th	dh	('SIL-ae', 1)	0.384444444444	450
th	hh	('SIL-ae', 1)	0.76	450
th	k	('SIL-ae', 1)	0.95	60
th	y	('SIL-ae', 1)	0.533333333333	150
y	b	('SIL-ae', 1)	1.0	36
y	dh	('SIL-ae', 1)	0.675925925926	540
y	hh	('SIL-ae', 1)	0.827777777778	540
y	k	('SIL-ae', 1)	0.972222222222	72
y	th	('SIL-ae', 1)	0.9	120
d	t	('SIL-uw', 1)	0.534920634921	630
d	y	('SIL-uw', 1)	0.679365079365	630
t	d	('SIL-uw', 1)	0.62619047619	420
t	y	('SIL-uw', 1)	0.697777777778	900
y	d	('SIL-uw', 1)	0.914285714286	420
y	t	('SIL-uw', 1)	0.834444444444	900
m	n	('ah-w', 32)	0.395833333333	48
m	z	('ah-w', 32)	0.875	24
n	m	('ah-w', 32)	0.604166666667	48
n	z	('ah-w', 32)	0.708333333333	24
z	m	('ah-w', 32)	1.0	36
z	n	('ah-w', 32)	0.722222222222	36
f	l	('ih-SIL', 26)	0.99537037037	216
f	n	('ih-SIL', 26)	1.0	126
f	ng	('ih-SIL', 26)	1.0	270
f	r	('ih-SIL', 26)	1.0	36
f	t	('ih-SIL', 26)	0.707407407407	270
f	th	('ih-SIL', 26)	0.616666666667	60
f	z	('ih-SIL', 26)	0.766666666667	270
l	f	('ih-SIL', 26)	0.925925925926	54
l	n	('ih-SIL', 26)	1.0	378
l	ng	('ih-SIL', 26)	1.0	810
l	r	('ih-SIL', 26)	1.0	108
l	t	('ih-SIL', 26)	0.907407407407	810
l	th	('ih-SIL', 26)	0.844444444444	180
l	z	('ih-SIL', 26)	0.985185185185	810
n	f	('ih-SIL', 26)	0.690476190476	42
n	l	('ih-SIL', 26)	0.988095238095	504
n	ng	('ih-SIL', 26)	0.785714285714	630
n	r	('ih-SIL', 26)	1.0	84
n	t	('ih-SIL', 26)	0.515873015873	630
n	th	('ih-SIL', 26)	0.757142857143	140
n	z	('ih-SIL', 26)	0.733333333333	630
ng	f	('ih-SIL', 26)	0.783333333333	60
ng	l	('ih-SIL', 26)	0.9875	720
ng	n	('ih-SIL', 26)	0.952380952381	420
ng	r	('ih-SIL', 26)	1.0	120
ng	t	('ih-SIL', 26)	0.697777777778	900
ng	th	('ih-SIL', 26)	0.855	200
ng	z	('ih-SIL', 26)	0.82	900
r	f	('ih-SIL', 26)	0.625	24
r	l	('ih-SIL', 26)	0.989583333333	288
r	n	('ih-SIL', 26)	1.0	168
r	ng	('ih-SIL', 26)	1.0	360
r	t	('ih-SIL', 26)	0.788888888889	360
r	th	('ih-SIL', 26)	0.85	80
r	z	('ih-SIL', 26)	0.925	360
s	f	('ih-SIL', 26)	0.833333333333	6
s	l	('ih-SIL', 26)	1.0	72
s	n	('ih-SIL', 26)	1.0	42
s	ng	('ih-SIL', 26)	1.0	90
s	r	('ih-SIL', 26)	1.0	12
s	t	('ih-SIL', 26)	0.9	90
s	th	('ih-SIL', 26)	1.0	20
s	z	('ih-SIL', 26)	0.522222222222	90
t	f	('ih-SIL', 26)	0.583333333333	60
t	l	('ih-SIL', 26)	0.986111111111	720
t	n	('ih-SIL', 26)	0.990476190476	420
t	ng	('ih-SIL', 26)	0.994444444444	900
t	r	('ih-SIL', 26)	1.0	120
t	th	('ih-SIL', 26)	0.75	200
t	z	('ih-SIL', 26)	0.8	900
th	f	('ih-SIL', 26)	0.466666666667	30
th	l	('ih-SIL', 26)	0.930555555556	360
th	n	('ih-SIL', 26)	1.0	210
th	ng	('ih-SIL', 26)	1.0	450
th	r	('ih-SIL', 26)	1.0	60
th	t	('ih-SIL', 26)	0.651111111111	450
th	z	('ih-SIL', 26)	0.735555555556	450
z	f	('ih-SIL', 26)	0.65	60
z	l	('ih-SIL', 26)	0.997222222222	720
z	n	('ih-SIL', 26)	0.995238095238	420
z	ng	('ih-SIL', 26)	1.0	900
z	r	('ih-SIL', 26)	1.0	120
z	t	('ih-SIL', 26)	0.822222222222	900
z	th	('ih-SIL', 26)	0.87	200
b	k	('iy-ah', 25)	0.955	200
b	m	('iy-ah', 25)	0.792857142857	560
b	s	('iy-ah', 25)	1.0	420
b	v	('iy-ah', 25)	0.676666666667	900
b	w	('iy-ah', 25)	0.53	900
b	z	('iy-ah', 25)	0.9	20
k	b	('iy-ah', 25)	0.991111111111	450
k	m	('iy-ah', 25)	1.0	280
k	s	('iy-ah', 25)	0.990476190476	210
k	v	('iy-ah', 25)	0.964444444444	450
k	w	('iy-ah', 25)	0.835555555556	450
k	z	('iy-ah', 25)	1.0	10
m	b	('iy-ah', 25)	0.566666666667	720
m	k	('iy-ah', 25)	0.95625	160
m	s	('iy-ah', 25)	1.0	336
m	v	('iy-ah', 25)	0.795833333333	720
m	w	('iy-ah', 25)	0.551388888889	720
m	z	('iy-ah', 25)	1.0	16
s	b	('iy-ah', 25)	1.0	630
s	k	('iy-ah', 25)	0.985714285714	140
s	m	('iy-ah', 25)	1.0	392
s	v	('iy-ah', 25)	1.0	630
s	w	('iy-ah', 25)	0.92380952381	630
s	z	('iy-ah', 25)	0.357142857143	14
v	b	('iy-ah', 25)	0.506666666667	900
v	k	('iy-ah', 25)	0.925	200
v	m	('iy-ah', 25)	0.814285714286	560
v	s	('iy-ah', 25)	1.0	420
v	w	('iy-ah', 25)	0.438888888889	900
v	z	('iy-ah', 25)	0.9	20
w	b	('iy-ah', 25)	0.828888888889	900
w	k	('iy-ah', 25)	0.975	200
w	m	('iy-ah', 25)	0.914285714286	560
w	s	('iy-ah', 25)	1.0	420
w	v	('iy-ah', 25)	0.785555555556	900
w	z	('iy-ah', 25)	0.95	20
z	b	('iy-ah', 25)	0.938888888889	180
z	k	('iy-ah', 25)	0.925	40
z	m	('iy-ah', 25)	1.0	112
z	s	('iy-ah', 25)	0.619047619048	84
z	v	('iy-ah', 25)	0.927777777778	180
z	w	('iy-ah', 25)	0.816666666667	180
d	s	('n-ah', 1)	0.958333333333	120
d	t	('n-ah', 1)	0.596666666667	300
d	y	('n-ah', 1)	1.0	20
s	d	('n-ah', 1)	0.652777777778	360
s	t	('n-ah', 1)	0.791666666667	120
s	y	('n-ah', 1)	1.0	8
t	d	('n-ah', 1)	0.483333333333	540
t	s	('n-ah', 1)	0.972222222222	72
t	y	('n-ah', 1)	1.0	12
y	d	('n-ah', 1)	0.555555555556	180
y	s	('n-ah', 1)	1.0	24
y	t	('n-ah', 1)	0.4	60
k	l	('aa-ih', 26)	1.0	100
l	k	('aa-ih', 26)	0.76	100
t	k	('aa-ih', 26)	0.65	20
